SMILES,bridge,aff_site,aff_p0,d_key,d_p0,composite,QED,MW,logP,HA,TPSA,LE
COC(=O)c1sc(NC(=O)COc2ccc(Cl)cc2F)nc1C,0.8677834570515474,-5.609,-7.044,3.0987857299271275,2.877568070437257,0.9174226893214811,0.8310824205565639,358.7780000000001,3.0481200000000017,23,77.52,0.2438695652173913
CC1C(=O)OC(=O)C1C(=O)OCC(=O)Nc1cccc(S(=O)(=O)N(C)C)c1,0.86111215778685,-5.869,-7.06,3.1750228345635567,2.8827797349086524,0.9151349804315806,0.5118764026896303,398.3930000000001,-0.24569999999999959,27,136.15,0.21737037037037035
COC(=O)c1c(NC(=O)COC(=O)CCNS(=O)(=O)c2ccccc2Cl)sc(C)c1C,0.8553608277500513,-5.519,-6.033,3.2789278735586724,2.8220846904371952,0.9104022978575219,0.5190417588965623,488.97100000000023,2.655240000000001,31,127.86999999999998,0.17803225806451614
CC(C)OC(=O)c1ccc(N2CCC(Nc3ccc(C(=O)c4ccccc4)cc3)C2=O)cc1,0.8481926624021401,-6.063,-7.818,3.1794795171537107,3.064207238422362,0.9091653088525131,0.4240272430594614,442.51500000000016,4.700200000000003,33,75.71000000000001,0.1837272727272727
COc1ccc(C(C)=NN=C(N)N)cc1NC(=O)c1cc(C)on1,0.8477568359799281,-5.548,-7.793,3.359324485666724,2.8159257802719164,0.9064846082431827,0.4276605810984397,330.34800000000007,1.2413199999999998,24,141.12,0.23116666666666666
O=C(Nc1ccc(O)c(C(=O)O)c1)c1cccc(C(F)(F)F)c1,0.8354909127675849,-6.39,-7.582,3.3546496091246256,3.015325189759804,0.9038713354214299,0.755309182605345,325.24199999999996,3.3615000000000013,23,86.63000000000001,0.2778260869565217
CCCOC(=O)c1ccc(OC(=O)Cn2ccc(C(F)(F)F)n2)cc1,0.8395603563085456,-5.221,-7.284,3.368678375861963,2.9341944380016813,0.9005421484323048,0.5876278706134744,356.29999999999995,3.074300000000002,25,70.42,0.20884
CC(NP(N)(=O)OCC1CC(Nc2ccccc2F)CO1)C(=O)O,0.833476798774864,-5.823,-6.534,3.458379967557064,2.878236265493158,0.9001140073465057,0.5143886260761867,361.3100000000002,1.5411999999999997,24,122.91000000000001,0.242625
CC(C)CC(NC(=O)c1ccccc1)C(=O)Nc1cccc(OCc2cccnc2)c1,0.8273209462570374,-6.173,-7.827,3.4356666019857043,3.0112333021537867,0.8984250894539137,0.5392481966526188,417.5090000000002,4.443800000000003,31,80.32000000000001,0.19912903225806453
NC(Nc1ncccn1)c1cccc(Oc2ncc(C(F)(F)F)cc2Cl)c1,0.8264849401397186,-6.162,-7.742,3.3697956911361846,3.1161575698285864,0.8979195358566112,0.6224120492627959,395.77200000000005,4.405500000000002,27,85.95,0.22822222222222222
CCOC(=O)c1ccc(NC2CCN(Cc3cc(-c4ccc(F)cc4)no3)CC2)nc1,0.8267819558013335,-6.1,-7.652,3.4946453325051454,2.9202960466363685,0.8977904255628372,0.5713675574245382,424.4760000000001,4.128900000000003,31,80.49,0.19677419354838707
CSCCC(=O)Nc1cnn(Cc2ccc(-c3nc(C(F)(F)F)cs3)cc2)c1,0.8332218673239746,-5.318,-6.807,3.336224962438834,3.0717963799705217,0.8975944915962228,0.5915449362567916,426.48900000000003,4.765300000000003,28,59.81,0.18992857142857142
CC(C(=O)Nc1ccc(Cl)c(C(=O)N2CCCC2C)c1)N(C)CCC#N,0.8315158374518479,-5.288,-6.887,3.3931734408957057,3.015739544456715,0.8965335542828,0.8269656542810607,376.8880000000001,3.136980000000002,26,76.44,0.20338461538461539
Cc1ccc(C(=O)O)cc1C(=O)c1cccc(NC(=O)c2ccc(Cl)cc2Cl)c1,0.8201106635005957,-6.555,-8.406,3.5554011025480663,2.912875898489326,0.8962816224179863,0.5272402953974875,428.2710000000002,5.483320000000003,29,83.47,0.22603448275862068
CC(=O)NCCNC(=O)c1ccc([N+](=O)[O-])cc1OCC1CCC1,0.8313491671182108,-4.958,-6.199,3.3846426694704426,3.0305804724507817,0.8948853300210814,0.4261218128126593,335.3600000000002,1.639599999999999,24,110.57000000000001,0.20658333333333334
CC(=O)Nc1ccnc(C(=O)Nc2ccc(-c3nnco3)cc2)c1,0.8217529518382701,-6.03,-7.438,3.368204566234063,3.1772080511039897,0.8947287705956318,0.7622887855236918,323.312,2.3423,24,110.01,0.25125000000000003
Cc1c(NC(=O)Cn2ncc(C(=O)O)c2C)cnn1CC(=O)NC1CC1,0.823272053957053,-5.489,-7.004,3.411567088597262,3.1019727593903847,0.8930215404935303,0.6512374513293046,360.3740000000002,0.3119400000000004,26,131.14,0.21111538461538462
COC(=O)c1ccc(Nc2ccc(C(=O)Nc3cc(C)ccc3C)nc2)cc1,0.8174787820788816,-6.108,-7.383,3.598647106900035,2.8685677610961187,0.8927623157655541,0.6428027038084463,375.4280000000001,4.480940000000002,28,80.32,0.21814285714285714
O=C(NC=NC(=O)OCc1c(F)cccc1F)NCc1cccc(F)c1,0.8186775068260681,-5.955,-7.341,3.352778698333668,3.2316057927909463,0.8927030564048131,0.6304570490816591,365.3110000000001,3.268200000000002,26,79.79,0.22903846153846155
COc1ccc([N+](=O)[O-])cc1N1C(=O)C(C)(C2CCS(=O)(=O)C2)NC1=S,0.81721968149849,-5.725,-7.051,3.5177724485816304,3.024346045015352,0.8908350626939081,0.4527532056999013,399.4500000000001,1.0178999999999996,26,118.85,0.2201923076923077
Cc1c(NC(=O)C(C)N)cccc1C(=O)OC(C)C(=O)Nc1ccc2c(c1)CCC2,0.8010940103796469,-6.843,-7.997,3.692226157753612,2.939198700326332,0.8871533218993998,0.6355032337942323,409.4860000000002,2.9534200000000013,30,110.52000000000001,0.2281
O=C(Nc1cccc(F)c1)c1cnc(Nc2ccc(O)cc2)c(Cl)c1,0.8103177557113338,-5.594,-7.221,3.5908390384421303,2.9977521578676254,0.8864562301591444,0.597578293498195,357.77200000000005,4.575600000000002,25,74.25,0.22376000000000001
FC(F)(F)c1ccnc(N2CCC(COc3ncccn3)CC2)n1,0.8122904920235309,-5.343,-7.284,3.34394587276768,3.311852804700112,0.8863651122457629,0.8530702129838751,339.3210000000001,2.5808,24,64.03,0.222625
Cc1sc(NC(=O)CN2CCC(C(=O)O)CC2)c(C(=O)OCc2ccccc2)c1C,0.8014857972538657,-6.551,-7.173,3.554295851501391,3.1772861060974664,0.8860274042499963,0.6533907943675852,430.5260000000002,3.457040000000002,30,95.94000000000001,0.21836666666666668
CC(C)Cc1nnc(NC(=O)c2ccc(NC(=O)c3ccccc3)cc2)s1,0.8058828546334914,-6.022,-6.689,3.6063108573721134,3.0346566527368464,0.8860099085236635,0.6698012210378358,380.47300000000007,4.241200000000003,27,83.97999999999999,0.22303703703703703
Cc1cc(C)c(SCC(=O)Nc2cc(C(F)(F)F)ccc2Cl)nn1,0.806346681890643,-5.828,-8.02,3.404947429843815,3.3104943739568564,0.8853663849997805,0.7994695519411409,375.803,4.496440000000002,24,54.88,0.24283333333333335
COC(=O)c1cc(Cl)c(Oc2ccc(C(=O)Nc3cccc(OC)c3)cc2S(C)(=O)=O)c(Cl)c1,0.8072698882388322,-5.682,-7.376,3.6713430784932095,2.8831545223938324,0.8851959300048623,0.42157829935021873,524.3780000000003,5.2367000000000035,34,108.0,0.16711764705882354
CC(CO)CCCCCOC(=O)c1ccccc1C(=O)O,0.8137818444345212,-4.627,-6.532,3.574478983012769,2.9757716646275125,0.8838307013646101,0.5401814010519089,294.34700000000004,2.7304000000000004,21,83.83,0.22033333333333333
CCC(CNC(=O)O)Oc1ccc(S(=O)(=O)Nc2ccc(F)cn2)cc1,0.8028738775381399,-5.805,-7.209,3.755691148111091,2.752477247862368,0.8833514140005558,0.6444471022173587,383.401,2.4465000000000012,26,117.61999999999999,0.22326923076923075
Cc1cccc(C(=O)Nc2ccc(NC(=O)c3cn[nH]c3)cc2)c1,0.7981092125788597,-6.041,-7.337,3.6777888737664095,3.014768481989953,0.8818137688863977,0.6895391230341138,320.35200000000003,3.2227200000000007,24,86.88,0.25170833333333337
Cc1cc(N2CCOCC2)cc(C)c1C(=O)NCC(CO)c1ccccc1,0.8020307137132151,-5.502,-7.416,3.6004762185022137,3.098358759085203,0.8814859582387593,0.8229100997236755,368.4770000000001,2.6459400000000004,27,61.8,0.20377777777777778
Cc1ccc(NC(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1C#N,0.7972867370949167,-6.048,-8.485,3.5244816640181296,3.2680976117613127,0.8813914998593124,0.7409482603727867,372.26800000000003,5.156600000000003,26,52.89,0.2326153846153846
Cc1nc(Nc2ccc(NS(=O)(=O)c3ccccc3[N+](=O)[O-])cc2)cc(N2CCCC2)n1,0.7895200791190417,-6.588,-7.802,3.587778421251791,3.2725118792756125,0.8795575848178373,0.40672579615730664,454.5120000000003,3.8378200000000025,32,130.36,0.205875
NC(=O)CCC(=O)NCC(=O)OC(C(=O)Nc1ccccc1C(N)=O)c1ccccc1,0.7920054770463101,-6.158,-6.433,3.809338000230486,2.812351862765398,0.8789718786011588,0.4003028440524318,426.42900000000014,0.39020000000000177,31,170.68,0.19864516129032259
O=C(NC1CCCN(C(=O)CC2CCOCC2)C1)C1CC1,0.8023584493723366,-4.88,-7.149,3.672866727775458,2.9598608075380843,0.878781453297878,0.85053181655116,294.39500000000004,1.320299999999999,21,58.64,0.23238095238095238
Cc1nnc(SCC(=O)Nc2ccccc2C(=O)c2ccccc2)nc1N,0.7896641781265016,-6.208,-7.259,3.365532647293739,3.512496975087666,0.8779005692566109,0.5002288344842934,379.44500000000016,2.7240200000000003,27,110.86,0.22992592592592592
O=C(O)C1CCCC1C(=O)Nc1ccc(OC(F)(F)F)cc1,0.7923011602522011,-5.494,-6.637,3.809153449258772,2.80732274596278,0.876086117246566,0.8948256239904785,317.26300000000003,3.0246000000000013,22,75.63,0.24972727272727271
COc1ccc(C=NNc2nc3cc(C#N)c(=O)[nH]c3n2CC(=O)O)cc1,0.7870397521355601,-6.009,-7.894,3.268806968910829,3.6110088618002583,0.8755308738858735,0.4377837656745073,366.3370000000001,1.1354799999999998,27,145.39,0.22255555555555556
CC(C)(C)OC(=O)NC1(c2cccc(-c3cc(C(C)(F)F)on3)c2)CC1,0.788091900833193,-5.796,-6.763,3.709759291382664,3.0972931730787137,0.8751405648708419,0.8320810599624855,364.3920000000001,4.967100000000004,26,64.36,0.22292307692307695
O=C(Nc1ccc(F)c([N+](=O)[O-])c1)C1CCN(C(=O)c2ccc(F)cc2)C1,0.7850200625643009,-6.16,-7.863,3.841186535434071,2.8538467022599514,0.8750961966895525,0.6568093991183759,375.3310000000001,2.9738000000000016,27,92.54999999999998,0.22814814814814816
Cc1ccc(NC(=O)CSc2nnnn2C)cc1C(F)(F)F,0.7864634984236819,-5.976,-8.526,3.720703831266337,3.099491087259325,0.8750594113040826,0.8702710192665768,331.32300000000004,2.2681200000000006,22,72.70000000000002,0.2716363636363636
CC(C)(C)C(=O)c1ccc(NC=CC(=O)c2ccccc2F)cc1,0.7863380384472667,-5.794,-6.905,3.4414598646504646,3.4735012595362624,0.8741570768405192,0.630385016383505,325.38300000000004,4.863000000000004,24,46.17,0.24141666666666664
COC(=O)c1c(CS(=O)(=O)c2ccc(OC)cc2)[nH]c(C)c1C(=O)Nc1ccccn1,0.7840170640090555,-5.995,-7.124,3.727711630477873,3.1199350954787515,0.8737840764159295,0.5375198610973837,443.4810000000001,2.7395200000000006,31,127.45,0.19338709677419355
CC(Oc1ccccc1C(N)=O)C(=O)Nc1ccc(NC(=O)c2ccco2)cc1,0.783961532624112,-5.997,-7.002,3.5891873732085924,3.3324478990675903,0.873762260709943,0.5691511314014871,393.39900000000006,3.0368000000000013,29,123.66000000000001,0.20679310344827587
CCc1ccsc1C(=O)NC1CCC(C(=O)NC2CCS(=O)(=O)C2)CC1,0.7889971477512763,-5.21,-6.868,3.6977265988712578,3.106798995751094,0.8729525461166926,0.7923315257763663,398.55000000000024,1.9023999999999999,26,92.34,0.20038461538461538
COc1ccc(OC)c(NC(=O)COc2c(C)cc([N+](=O)[O-])cc2C)c1,0.7862823946168946,-5.354,-6.997,3.775976430011184,2.9909353052180845,0.872110213194061,0.6008700291951806,360.3660000000001,3.246340000000002,26,99.93,0.20592307692307693
Cc1nc(CN2CCC(Nc3cc(F)ncn3)C2C)no1,0.7863657987845847,-5.286,-6.309,3.8118822122410863,2.906026496782162,0.8718444802360606,0.8526287940568902,292.31800000000004,1.38202,21,79.97000000000001,0.25171428571428567
COc1ccc(C(=O)N2CCN(c3cccc(C(F)(F)F)c3)CC2)c(Cl)c1,0.7809947113143878,-5.87,-7.416,3.843212978745778,2.918623990855964,0.8715285413026292,0.7711405173335664,398.8120000000001,4.329800000000003,27,32.78,0.2174074074074074
CCC(C)OC(=O)c1ccccc1NC(=O)C1COc2c(cccc2OC)C1,0.7820858088453165,-5.715,-6.789,3.3042773793978006,3.625927329663406,0.8714296684494873,0.7674376510424586,383.4440000000002,3.8403000000000027,28,73.86,0.20410714285714285
CN(Cc1nc(COC(=O)CCc2ccnn2C)cs1)C(=O)OC(C)(C)C,0.7895422601411931,-4.8,-5.935,3.4499933333268924,3.434477689547568,0.871366032817719,0.67129474014854,394.4970000000001,2.919500000000001,27,86.55000000000001,0.17777777777777778
Cc1cc(C(=O)N2CCN(c3cccc(NC(=O)c4ccco4)c3)CC2)no1,0.7791588474317739,-6.039,-8.262,3.780744238903235,3.086028839787471,0.8712728505214719,0.7483083028974302,380.40400000000017,2.790720000000001,28,91.82000000000001,0.21567857142857141
CC(CNC(=O)C1CCCN(CCO)C1)Cn1ccccc1=O,0.7859023617029899,-4.999,-6.614,3.7881051991728,2.9698959577736046,0.8702699285349051,0.7576567940373522,321.421,0.3049000000000013,23,74.57000000000001,0.21734782608695652
Cc1noc(C)c1Cn1nnc(C(=O)NCCC(=O)O)c1C,0.7785449671165818,-5.87,-7.186,3.835747775858052,2.976736803951601,0.870160607040836,0.7934060755441419,307.31000000000006,0.44415999999999983,22,123.14,0.26681818181818184
Cc1cc(=O)ccn1-c1cccc(N2CCC(N)C2)n1,0.7857284867747278,-4.962,-7.323,3.682812783729306,3.175443433601046,0.8700036607682555,0.886582254751975,270.336,1.0783199999999997,20,64.15,0.2481
N#Cc1ccccc1NC(=O)c1ccc(COc2ccccc2C(F)(F)F)cc1,0.7760726693204607,-6.111,-7.242,3.620974730649193,3.375789537278649,0.8698724947466031,0.6274069357555284,396.368,5.408380000000003,29,62.120000000000005,0.21072413793103448
CCNC(=O)c1ccc(NC(=O)CC(C)(C)CC(=O)O)c(C)c1,0.7816959069595787,-5.417,-6.202,3.7788874023976944,3.0534875143022937,0.8698510137712995,0.7192596273503638,320.389,2.5742200000000004,23,95.50000000000001,0.23552173913043478
O=C(C1CC1n1ccnc1)N1CCC(n2c(=O)[nH]c3ncccc32)CC1,0.7812587878209635,-5.411,-7.235,3.790565656996327,3.0356055409094247,0.8695803472504218,0.7704383836920384,352.39800000000014,1.345799999999999,26,88.81,0.2081153846153846
COc1cccc(C(=NOc2cccnn2)C2CCCC(C(F)(F)F)C2)c1,0.7794389833622561,-5.622,-7.686,3.5932886051637998,3.3753130225210226,0.8695297956995811,0.5611146972762857,379.3820000000001,4.637000000000004,27,56.6,0.20822222222222223
NC(=O)CCCSc1nnc(Cc2ccccc2F)o1,0.7833191097911657,-5.015,-6.894,3.573406498007188,3.3591917182560453,0.868911854758038,0.6249588481954353,295.33900000000006,2.1571,20,82.01,0.25075
Fc1ccccc1CN1CCN(Cc2cc(-c3ccco3)on2)CC1,0.7743450091375313,-6.075,-7.555,3.535759324388469,3.490938126062964,0.8687404794634169,0.7117380124488205,341.3860000000001,3.3915000000000024,25,45.650000000000006,0.243
O=C1c2nonc2CCN1Cc1ccc([N+](=O)[O-])cc1,0.7775124523663873,-5.394,-7.292,3.814182087944937,3.0408585958574275,0.86741538933426,0.6146270434655996,274.236,1.1763,20,102.37,0.2697
COC(=O)c1ccc(CN(C)Cc2ccc([N+](=O)[O-])c(C)c2)o1,0.7783278270344881,-5.112,-6.539,3.84108851759498,2.967599198005014,0.8665824493603397,0.4622681038112541,318.32900000000006,2.9148200000000015,23,85.82,0.2222608695652174
CC(C)(C)c1cc(CC2C(=O)N(C3CCC(=O)NC3=O)CC(=O)N2CCc2ccc(C#N)cc2)cc(C(C)(F)F)c1,0.7704726359403217,-5.855,-7.501,3.951520466858295,2.8051786039395075,0.86556980161631,0.5170923070870742,564.6330000000004,3.597280000000003,41,110.58000000000001,0.1428048780487805
Cc1nn(C(C)C(=O)Nc2nc(-c3ccc(CO)cc3)cs2)c(C)c1C,0.7697750618244726,-5.911,-6.706,3.955946915720684,2.8048395676045352,0.8654313311279467,0.7187227564708197,370.47800000000007,3.6238600000000023,26,80.04,0.22734615384615384
C=CCn1c(C)nnc1SCC(=O)Nc1ccc(Cl)c(C(F)(F)F)c1,0.7748846007251822,-5.268,-7.803,3.446264934679282,3.572138435167372,0.8653744723983496,0.593578306067661,390.81800000000004,4.175520000000002,25,59.81,0.21072
O=C(NCc1ccccc1N1CCN(C(=O)Cc2ccc[nH]2)CC1)c1ccco1,0.7702232413615939,-5.754,-7.525,3.923693540530402,2.891592986573317,0.8649722567391093,0.6751255464791762,392.45900000000006,2.4290000000000003,29,81.58,0.19841379310344825
CC1Cc2cc(S(C)(=O)=O)ccc2N1CC(=O)N(C)Cc1ccccc1F,0.7635536852832675,-6.34,-7.317,3.937053847739448,2.968811209895301,0.863858335198485,0.7876281014746581,390.4800000000001,2.6388000000000007,27,57.690000000000005,0.2348148148148148
O=C(C=Cc1ccc(-c2cc3ccccc3[nH]c2=O)o1)Nc1ccc(Br)cc1,0.7565045802810274,-7.202,-8.369,3.745575256218996,3.414857244454005,0.8637113241616301,0.4328555514258587,435.2770000000001,5.202500000000002,28,75.1,0.25721428571428573
Cc1noc(COC(=O)c2ccc3nc(C)[nH]c(=O)c3c2)n1,0.7653465135087603,-5.862,-8.282,3.849196409641887,3.1406924395744324,0.862717178639678,0.7250318072098157,300.27400000000006,1.2799399999999999,22,110.96999999999998,0.26645454545454544
CCc1cc2ccc(OC(=O)c3ccccc3F)cc2oc1=O,0.7590735247502036,-6.284,-7.897,3.8227766086968775,3.2687841776415887,0.8610691327848969,0.42009308535819073,312.29600000000005,3.713700000000002,23,56.51,0.2732173913043478
COc1ccccc1-c1ccc2c(=O)c3c(oc2c1)CN(Cc1ccco1)C3=O,0.7564832843107944,-6.385,-7.802,3.9379172159912152,3.075931566208845,0.8600508278093794,0.5242776815621227,387.39100000000013,4.217600000000004,29,72.89,0.22017241379310343
Cc1cccc(NC(=O)Cc2ccc(CSCC(=O)O)cc2)n1,0.760640587636832,-5.67,-7.077,3.919760962099602,3.056319518636754,0.8591964252687943,0.8158731309471307,330.40900000000005,2.8890200000000004,23,79.29,0.2465217391304348
Cc1cc(CN(C)CC2CCC(=O)N2)cc2cc(C(=O)O)oc12,0.7565330425328012,-5.994,-6.92,4.036941044900209,2.8011451229809565,0.8583275453002819,0.8829446190935825,316.357,2.1498199999999996,23,82.78,0.2606086956521739
Cc1cnn(CCC(=O)Nc2sc(C(=O)OCC3CC3)cc2C)c1,0.7600515509432126,-5.548,-6.273,3.984165910200025,2.8997687838860524,0.8583142223749474,0.7809763382313061,347.4400000000001,3.157040000000001,24,73.22,0.23116666666666666
CC(Nc1ccnc(C(N)=O)c1)c1ccc(S(=O)(=O)N(C)C)cc1,0.7599378281846038,-5.446,-7.217,4.025700684352974,2.771013713426911,0.857790387399925,0.8247959788121826,348.42800000000005,1.6038999999999999,24,105.38999999999997,0.22691666666666666
N#Cc1ccccc1OC(=O)NCCOCCN,0.7662400378872279,-4.66,-6.044,3.852213259932528,3.122437829645292,0.8577751347684643,0.7202106386730615,249.26999999999992,0.6219799999999999,18,97.36999999999999,0.2588888888888889
Cc1cccc(OC(C)C(=O)Nc2ccc(Cl)cn2)c1C,0.7604037340392028,-5.186,-6.883,3.6129619427832336,3.5378674367477374,0.8568802408845796,0.9354445128964792,304.77700000000004,3.7578400000000016,21,51.22,0.24695238095238095
CCOC(=O)C(C)CN1C(=O)c2ccc(Sc3nc(C)cc(=O)[nH]3)cc2C1=O,0.761407729463149,-4.987,-7.074,3.910953208618072,3.065123488540062,0.8565462255005397,0.44794434389527943,401.44400000000013,2.02472,28,109.42999999999998,0.17810714285714285
COc1cccc(N2CCN(C(=O)C(C)Oc3cc(C)cc(C)c3)CC2)c1,0.7555386751866665,-5.664,-7.657,3.932158440347997,3.102591175130878,0.8562831607249667,0.8109024809387486,368.47700000000015,3.4281400000000026,27,42.010000000000005,0.20977777777777776
O=C(OC1CCN(c2ccc(C(F)(F)F)nn2)C1)c1ccco1,0.7560090969619586,-5.604,-7.274,3.8841332366436654,3.19565423661572,0.8562802223827743,0.8070996997134519,327.26200000000006,2.5241000000000007,23,68.46000000000001,0.24365217391304347
c1ccc(CCN2CCC(CC3CCOc4nccnc43)C2)nc1,0.7548175014232572,-5.619,-6.983,4.040452821157549,2.823052426009833,0.8556724591446911,0.8462235051762056,324.42800000000005,2.692400000000001,24,51.14,0.234125
COC(=O)c1cc(F)ccc1N1CCC(C(=O)NOC2CCCCO2)CC1,0.7554959127777825,-5.524,-6.553,3.904690128550536,3.161608609553055,0.8556302438746708,0.624445303986732,380.4160000000003,2.4031000000000002,27,77.10000000000001,0.2045925925925926
COc1ccc(C2(c3nn(CN4CCN(S(=O)(=O)c5ccccc5Cl)CC4)c(=S)o3)CC2)cc1,0.7482712996117072,-6.352,-8.255,3.999728990819253,3.0510414615340777,0.8552230761621809,0.4367644549515466,521.0640000000003,3.9114900000000032,34,80.81,0.18682352941176472
Cc1ccnc(NS(=O)(=O)c2ccc(NC(=S)Nc3cccc(Cl)c3)cc2)c1,0.7498447060015231,-6.062,-8.009,4.038066864230952,2.921891681770562,0.8548285093562406,0.5086988366552971,432.9580000000001,4.653120000000002,28,83.12,0.2165
COc1ccccc1N1C(=O)CC(Nc2cc([N+](=O)[O-])c(N(C)C)s2)C1=O,0.7518340937904066,-5.583,-6.557,4.045932401808018,2.862010831565806,0.8538185035553127,0.4588192537076084,390.42100000000016,2.4749,27,105.01999999999998,0.20677777777777778
CCNC(=NCc1c(C)ncn1C)NC1CCC(C(=O)O)C1,0.7530542308630427,-5.357,-6.317,4.002807639644954,2.9671435758992195,0.8534971507993632,0.5582327064541349,307.3980000000001,1.0369199999999996,22,91.54,0.24350000000000002
Cc1nn(C)c(C)c1NC(=O)c1ccoc1C(=O)OCC(=O)NCC(=O)Nc1cccc(Cl)c1C,0.7473026282845365,-6.079,-8.762,3.894806028546223,3.283924024699721,0.8534540215567312,0.4022638219151508,501.92700000000025,2.7557600000000004,35,144.56,0.17368571428571428
COc1cccc2c1ccn2Cc1cc(C)c(C(=O)O)s1,0.7521674995117323,-5.395,-6.933,3.675526356863735,3.544084790182085,0.8531649623105413,0.7978486363171775,301.36699999999996,3.766320000000002,21,51.46,0.25690476190476186
N#Cc1ccccc1N1CCN(C(=O)c2ccc(Cn3cccn3)o2)CC1,0.7511700833135682,-5.467,-7.915,3.880105282076764,3.263694072672866,0.8529217748367156,0.7127777942705066,361.4050000000001,2.35848,27,78.3,0.20248148148148146
Cc1cc(CC(C)C)nc(SCc2nc3ccccc3c(=O)[nH]2)n1,0.7484539100921979,-5.803,-6.05,3.678127920559587,3.5747601318130418,0.8528798000076264,0.5682828130015839,340.45200000000006,3.5123200000000017,24,71.53,0.24179166666666665
CCOC1CCC2(CCCN(c3sc(C(C)=O)c(C)c3C#N)C2)C1,0.7554528721216538,-4.86,-6.456,3.900636614707913,3.170392720153135,0.8526178831477186,0.7625553025411095,346.49600000000015,4.306400000000004,24,53.33,0.2025
COc1ccc(Cl)c(-c2nc(NC(=O)c3oc4ccccc4c3C)no2)c1,0.7397944564484649,-6.767,-8.31,4.081624186521831,2.967072125850668,0.8521999142351192,0.5486588207243355,383.7910000000001,4.705520000000003,27,90.39,0.25062962962962965
O=C(O)c1cc(-c2ccc(OC(=O)c3c(F)cccc3Cl)cc2F)on1,0.7419030535398371,-6.481,-7.304,4.100560083695884,2.8713933899763715,0.852147656040725,0.5397121632937211,379.70200000000006,4.190600000000002,26,89.63000000000001,0.24926923076923077
COc1ncccc1CNC(=O)c1cc(Br)c(Cl)c([N+](=O)[O-])c1,0.7530546742139254,-4.994,-7.575,4.025585299059006,2.9022753143008324,0.8518663635451501,0.6133786178232931,400.6160000000001,3.3443000000000023,23,94.36,0.21713043478260868
COc1ccc2nc(C(=O)N(C)Cc3ncc(C(C)(C)C)[nH]3)[nH]c2c1,0.7466650542914438,-5.754,-6.841,4.011626104212604,3.045839457358184,0.8516414316040811,0.7637625768920552,341.415,2.8643,25,86.9,0.23015999999999998
Cc1cnn(Cc2ccc(C(=O)Nc3cnn(C)c3C)o2)c1,0.7490148176052991,-5.428,-6.892,3.976911992991546,3.09477527455549,0.8515227746330475,0.8002010277041542,299.33400000000006,2.12704,22,77.88000000000001,0.2467272727272727
CN(CCNC(=O)OC(C)(C)C)c1ccc(C(=O)c2ccccc2O)cc1,0.745577390967682,-5.801,-6.965,3.983971510942315,3.1277279293442386,0.8512303813126045,0.7600101410849338,370.449,3.584100000000002,27,78.87,0.21485185185185185
CCC(=O)Nc1sc(NC(=O)Cn2c(C)nc3ccc(C)nc32)nc1C,0.7476554710357296,-5.484,-7.462,4.031733250104724,2.977103458061207,0.8510000791114727,0.7169416179273274,372.4540000000001,2.8002600000000006,26,101.80000000000001,0.21092307692307694
COC(=O)c1ccc(C)c(NC(=O)CSc2nnc(NCc3ccco3)s2)c1,0.7457041479541598,-5.693,-8.083,3.935399979671697,3.227921312547751,0.8508212922619822,0.42237276696222337,418.5000000000001,3.569020000000002,28,106.35,0.20332142857142857
Cc1c(Br)c(C(F)(F)F)nn1CC(=O)N1Cc2nc3ccccc3nc2C(C)C1,0.7394905772948657,-6.328,-8.769,3.832313400545419,3.4677411956488347,0.8500841730423542,0.5694130931073154,468.2770000000002,4.061920000000003,29,63.910000000000004,0.21820689655172415
CNC(=O)c1ccc(Nc2nccc(-c3c(C)noc3C)n2)s1,0.746958805335555,-5.237,-7.566,3.991559720209633,3.0903938260357684,0.849499257787852,0.7642992157167674,329.38500000000005,2.913140000000001,23,92.94,0.22769565217391305
O=C(C1CC1)N1CCc2c(ncnc2Nc2nccs2)C1,0.7484057875841289,-4.93,-6.523,3.742092195550504,3.500015714250437,0.848945848907059,0.9382405449031292,301.3750000000001,1.9714,21,71.01,0.23476190476190475
COc1ccccc1Nc1nnc(NC(=O)c2ccc(F)c(Cl)c2)s1,0.7379064013786075,-6.273,-7.267,3.9111567342667306,3.3640719373996744,0.8489299458780839,0.6904632236115128,378.81600000000003,4.3351000000000015,25,76.14,0.25092
Cn1nccc1CN1CCc2c(cnc3[nH]c(=O)n(C)c23)C1,0.7432101886141391,-5.502,-7.306,4.088507429368326,2.886117461227107,0.8485466553217416,0.7499356898132541,298.3500000000001,0.5533999999999997,22,71.74000000000001,0.2500909090909091
CCCN(CCC)C(=O)CN1CC(CC(=O)O)C(c2ccc(F)cc2)C1,0.7438856438892554,-5.337,-6.66,3.644604916859988,3.649368575520976,0.848196254108868,0.731800681413954,364.46100000000007,2.9644000000000013,26,60.85000000000001,0.20526923076923076
Cc1ccc(Nc2ccc(NC(=O)c3ccc(C)cc3)nn2)cc1,0.7347211304115248,-6.517,-7.2,3.624077675768,3.742754466966809,0.8481717295956109,0.7601234873523421,318.38,4.089340000000002,24,66.91,0.2715416666666667
NCCOc1ccc(NC(=O)NCC(O)c2ccccc2)cc1,0.7416030704948389,-5.52,-6.722,4.011614263610099,3.1206930320042696,0.8477088290157225,0.6270124034942003,315.373,1.8791999999999993,23,96.61,0.24
