SMILES,aff,d_asp,d_arg,d_p0
CN(CC(=O)Nc1ccccc1N1CCCC1)Cc1ccc(C#N)cc1,-4.921,13.016994046245854,7.280635480505805,7.133949537247934
O=C1CC(C(=O)N2CCN(c3ccccc3)CC2)CN1Cc1cccc2ccccc12,-6.324,3.9329628780348287,8.529571208448875,5.090385054197766
O=C(c1n[nH]c(=O)c2ccccc12)N1CCN(c2cccc(Cl)c2)CC1,-6.054,4.89764770068244,7.5345410610069665,4.175442731016676
CN(c1ccc(NS(=O)(=O)c2ccc(Br)cc2)cc1)S(C)(=O)=O,-5.646,4.55601152325145,7.98813726722319,3.1683442047858383
CCCN(Cc1ccncc1)CC1CN(C(=O)OC)c2ccccc2O1,-4.974,4.461149963854612,7.866947629163422,5.223026708719764
CCCC(CC(=O)O)Nc1cccc(CC#N)c1,-5.076,12.65165301452739,12.173569115095212,3.0319605868150727
N#CC1Cc2ccccc2CN1Cc1ccccc1,18.02,13.455047045625667,13.168463843592386,3.2115613025442933
CN(C)c1ccc(C=C2SC(=S)NC2=O)cc1,-4.148,12.603281913850854,7.326621322274,7.982108493374417
Clc1cccnc1N1CCN(c2ccccc2)CC1,-4.909,4.971836883889091,8.123012126052748,5.71696221782163
CC=CC=C(COCCCCN1CCC2SC(Nc3ccc(OC)c(Cl)c3)=NC2C1)NC=CC,-4.974,4.166778731826302,8.450579270085573,3.4176187616526224
Cc1cccc(NC(=O)C(Nc2ccccc2N)C(C)C)c1C,-5.176,13.261456556502381,7.501299954007972,7.5379059426342
CN1CCN(CC2(C)CCN(C)C2)CC1,-4.3,12.915198101461703,12.695131153320158,3.0802714166125034
Cc1ccc(-c2nc(C(=O)Nc3cccc(NC(N)=O)c3)c(C)o2)cc1,-6.37,4.481679372735181,8.416445211608046,3.114252398249056
CC(C)Cc1ccc2nc(Nc3ccc(N)cc3OC(C)C)ncc2c1,-5.459,4.699585513638409,8.352267835743774,4.4486954267515335
COCc1cc(I)c(O)c(C=Cc2ccccn2)c1,-4.92,13.191114698917602,7.370657026344394,8.166771271438916
O=S(=O)(Nc1ccc(CCNC2CC2)cc1)c1ccc(F)cc1Cl,-5.567,12.228062561174605,12.48318989681724,3.0402488384999025
S=C(Nc1ccccc1Cl)NC1CC2C=CC1C2,-4.837,14.977059457717326,8.635195539187286,9.03904607798854
